file,engine,runs,energy_uj,real_sec,user_sec,sys_sec
fannkuch-redux.js,quickjs-0.1.0,6,9412268,0.49,0.48,0.01
fannkuch-redux.js,xs,6,22706607,1.22,1.08,0.13
fannkuch-redux.js,xs-5.3.0,6,25257992,1.35,1.22,0.12
fannkuch-redux.js,xs-4.3.4,6,25348995,1.36,1.23,0.12
fasta-8.js,v8,6,1904109,0.10,0.08,0.01
fasta-8.js,v8-13.3.404,6,1689449,0.09,0.07,0.01
fasta-8.js,v8-12.2.149,6,1758845,0.09,0.08,0.01
fasta-8.js,sm-146.0,6,1878475,0.10,0.09,0.00
fasta-8.js,sm-127.0,6,1877619,0.10,0.09,0.00
fasta-8.js,sm-114.0.1,6,1913386,0.10,0.09,0.00
fasta-8.js,jsc,6,2232844,0.12,0.09,0.02
fasta-8.js,graaljs,6,17371477,0.93,0.88,0.04
fasta-8.js,graaljs-24.1.1,6,17046343,0.91,0.86,0.05
fasta-8.js,graaljs-23.0.2,6,15182761,0.81,0.74,0.06
fasta-8.js,hermes,6,7394757,0.40,0.38,0.02
fasta-8.js,hermes-0.12.0,6,6998639,0.38,0.36,0.02
fasta-8.js,qjs,6,20417001,1.10,1.09,0.00
fasta-8.js,quickjs-0.7.0,6,17663285,0.94,0.93,0.01
fasta-8.js,quickjs-0.1.0,6,15699911,0.84,0.82,0.01
fasta-8.js,xs,6,20325266,1.09,0.95,0.13
fasta-8.js,xs-5.3.0,6,23926391,1.29,1.16,0.12
fasta-8.js,xs-4.3.4,6,23597535,1.26,1.13,0.13
fasta.js,v8,6,1728817,0.09,0.07,0.01
fasta.js,v8-13.3.404,6,1664302,0.08,0.06,0.01
fasta.js,v8-12.2.149,6,1909663,0.10,0.08,0.01
fasta.js,sm-146.0,6,1779475,0.09,0.08,0.00
fasta.js,sm-127.0,6,1700984,0.09,0.08,0.00
fasta.js,sm-114.0.1,6,1717464,0.09,0.08,0.00
fasta.js,jsc,6,2090204,0.11,0.10,0.01
fasta.js,graaljs,6,35355317,1.89,1.81,0.07
fasta.js,graaljs-24.1.1,6,39924642,2.13,2.06,0.06
fasta.js,graaljs-23.0.2,6,39616537,2.11,2.00,0.10
fasta.js,hermes,6,9207252,0.49,0.48,0.01
fasta.js,hermes-0.12.0,6,9310035,0.49,0.48,0.00
fasta.js,qjs,6,50275506,2.69,2.68,0.00
fasta.js,quickjs-0.7.0,6,46093876,2.46,2.45,0.01
fasta.js,quickjs-0.1.0,6,52006154,2.82,2.81,0.01
fasta.js,xs,6,30850263,1.66,1.45,0.20
fasta.js,xs-5.3.0,6,34035069,1.83,1.61,0.21
fasta.js,xs-4.3.4,6,31904276,1.71,1.57,0.13
mandelbrot-2.js,v8,6,1011289,0.05,0.03,0.01
mandelbrot-2.js,v8-13.3.404,6,953305,0.05,0.03,0.01
mandelbrot-2.js,v8-12.2.149,6,963010,0.05,0.03,0.01
mandelbrot-2.js,sm-146.0,6,812925,0.04,0.03,0.00
mandelbrot-2.js,sm-127.0,6,834471,0.04,0.03,0.00
mandelbrot-2.js,sm-114.0.1,6,810118,0.04,0.03,0.00
mandelbrot-2.js,jsc,6,1199154,0.06,0.05,0.00
mandelbrot-2.js,graaljs,6,5351915,0.28,0.24,0.04
mandelbrot-2.js,graaljs-24.1.1,6,3777395,0.20,0.16,0.03
mandelbrot-2.js,graaljs-23.0.2,6,5966720,0.31,0.26,0.05
mandelbrot-2.js,hermes,6,2793633,0.15,0.14,0.00
mandelbrot-2.js,hermes-0.12.0,6,2657463,0.14,0.13,0.00
mandelbrot-2.js,qjs,6,16337055,0.87,0.86,0.00
mandelbrot-2.js,quickjs-0.7.0,6,14981407,0.79,0.78,0.01
mandelbrot-2.js,quickjs-0.1.0,6,12497588,0.66,0.64,0.01
mandelbrot-2.js,xs,6,22117009,1.19,1.05,0.13
mandelbrot-2.js,xs-5.3.0,6,24781980,1.31,1.17,0.13
mandelbrot-2.js,xs-4.3.4,6,24635435,1.32,1.20,0.12
mandelbrot-8.js,v8,6,981016,0.05,0.03,0.01
mandelbrot-8.js,v8-13.3.404,6,1081967,0.05,0.04,0.01
mandelbrot-8.js,v8-12.2.149,6,920408,0.04,0.03,0.01
mandelbrot-8.js,sm-146.0,6,816404,0.04,0.03,0.00
mandelbrot-8.js,sm-127.0,6,804808,0.04,0.03,0.00
mandelbrot-8.js,sm-114.0.1,6,815610,0.04,0.03,0.00
mandelbrot-8.js,jsc,6,1279110,0.06,0.06,0.00
mandelbrot-8.js,graaljs,6,5559862,0.29,0.25,0.03
mandelbrot-8.js,graaljs-24.1.1,6,5637376,0.30,0.24,0.05
mandelbrot-8.js,graaljs-23.0.2,6,5921920,0.31,0.24,0.06
mandelbrot-8.js,hermes,6,2952568,0.16,0.15,0.01
mandelbrot-8.js,hermes-0.12.0,6,2800286,0.14,0.13,0.01
mandelbrot-8.js,qjs,6,15322470,0.81,0.80,0.00
mandelbrot-8.js,quickjs-0.7.0,6,12947599,0.68,0.67,0.01
mandelbrot-8.js,quickjs-0.1.0,6,11435884,0.60,0.59,0.01
mandelbrot-8.js,xs,6,24855100,1.33,1.21,0.12
mandelbrot-8.js,xs-5.3.0,6,27890492,1.48,1.35,0.13
mandelbrot-8.js,xs-4.3.4,6,27721914,1.48,1.36,0.12
mandelbrot.js,v8,6,993833,0.05,0.03,0.01
mandelbrot.js,v8-13.3.404,6,1004392,0.05,0.03,0.01
mandelbrot.js,v8-12.2.149,6,878171,0.04,0.03,0.01
mandelbrot.js,sm-146.0,6,824399,0.04,0.03,0.00
mandelbrot.js,sm-127.0,6,823973,0.04,0.03,0.00
mandelbrot.js,sm-114.0.1,6,834043,0.04,0.03,0.00
mandelbrot.js,jsc,6,992429,0.05,0.04,0.01
mandelbrot.js,graaljs,6,3843557,0.20,0.16,0.03
mandelbrot.js,graaljs-24.1.1,6,5738083,0.30,0.26,0.04
mandelbrot.js,graaljs-23.0.2,6,5637925,0.30,0.23,0.06
mandelbrot.js,hermes,6,2943779,0.15,0.15,0.00
mandelbrot.js,hermes-0.12.0,6,2978569,0.16,0.15,0.00
mandelbrot.js,qjs,6,16499286,0.87,0.87,0.00
mandelbrot.js,quickjs-0.7.0,6,15100791,0.80,0.79,0.01
mandelbrot.js,quickjs-0.1.0,6,12475248,0.66,0.64,0.01
mandelbrot.js,xs,6,22554081,1.21,1.08,0.13
mandelbrot.js,xs-5.3.0,6,25454403,1.32,1.18,0.13
mandelbrot.js,xs-4.3.4,6,25587398,1.37,1.24,0.12
spectral-norm-8.js,v8,6,1553768,0.08,0.06,0.01
spectral-norm-8.js,v8-13.3.404,6,1483516,0.08,0.06,0.01
spectral-norm-8.js,v8-12.2.149,6,1348386,0.07,0.05,0.01
spectral-norm-8.js,sm-146.0,6,3133110,0.16,0.15,0.00
spectral-norm-8.js,sm-127.0,6,4033254,0.22,0.21,0.00
spectral-norm-8.js,sm-114.0.1,6,4020009,0.22,0.21,0.00
spectral-norm-8.js,jsc,6,1922297,0.10,0.09,0.00
spectral-norm-8.js,graaljs,6,12710844,0.68,0.62,0.05
spectral-norm-8.js,graaljs-24.1.1,6,16470051,0.87,0.81,0.05
spectral-norm-8.js,graaljs-23.0.2,6,20013254,1.05,0.97,0.07
spectral-norm-8.js,hermes,6,15980794,0.85,0.83,0.01
spectral-norm-8.js,hermes-0.12.0,6,16484455,0.87,0.86,0.01
spectral-norm-8.js,qjs,6,42319288,2.37,2.36,0.00
spectral-norm-8.js,quickjs-0.7.0,6,27898855,1.48,1.47,0.01
spectral-norm-8.js,quickjs-0.1.0,6,23732789,1.26,1.24,0.01
spectral-norm-8.js,xs,6,43878244,2.33,2.20,0.12
spectral-norm-8.js,xs-5.3.0,6,49810541,2.57,2.43,0.13
spectral-norm-8.js,xs-4.3.4,6,51107535,2.70,2.56,0.14
spectral-norm.js,v8,6,1249326,0.06,0.05,0.01
spectral-norm.js,v8-13.3.404,6,1157956,0.06,0.04,0.01
spectral-norm.js,v8-12.2.149,6,1349545,0.07,0.05,0.02
spectral-norm.js,sm-146.0,6,2604363,0.13,0.12,0.00
spectral-norm.js,sm-127.0,6,3545035,0.20,0.19,0.00
spectral-norm.js,sm-114.0.1,6,3571768,0.20,0.20,0.00
spectral-norm.js,jsc,6,1724239,0.09,0.08,0.00
spectral-norm.js,graaljs,6,16358417,0.87,0.81,0.06
spectral-norm.js,graaljs-24.1.1,6,11642915,0.62,0.57,0.04
spectral-norm.js,graaljs-23.0.2,6,14409875,0.77,0.69,0.07
spectral-norm.js,hermes,6,11754792,0.62,0.61,0.01
spectral-norm.js,hermes-0.12.0,6,12095062,0.64,0.63,0.00
spectral-norm.js,qjs,6,35311800,1.98,1.98,0.00
spectral-norm.js,quickjs-0.7.0,6,19641917,1.04,1.03,0.01
spectral-norm.js,quickjs-0.1.0,6,16893634,0.90,0.88,0.01
spectral-norm.js,xs,6,43410655,2.29,2.17,0.12
spectral-norm.js,xs-5.3.0,6,48773679,2.54,2.40,0.14
spectral-norm.js,xs-4.3.4,6,51311576,2.66,2.53,0.12
binary-trees-7.js,v8,6,644102,0.03,0.01,0.01
binary-trees-7.js,v8-13.3.404,6,637571,0.03,0.01,0.01
binary-trees-7.js,v8-12.2.149,6,605712,0.02,0.01,0.01
binary-trees-7.js,sm-146.0,6,605711,0.02,0.02,0.00
binary-trees-7.js,sm-127.0,6,584105,0.02,0.01,0.00
binary-trees-7.js,sm-114.0.1,6,596556,0.02,0.02,0.00
binary-trees-7.js,jsc,6,852354,0.04,0.02,0.01
binary-trees-7.js,graaljs,6,5377488,0.28,0.23,0.04
binary-trees-7.js,graaljs-24.1.1,6,4854236,0.25,0.20,0.04
binary-trees-7.js,graaljs-23.0.2,6,4023793,0.21,0.15,0.06
binary-trees-7.js,hermes,6,1119748,0.05,0.04,0.01
binary-trees-7.js,hermes-0.12.0,6,1061581,0.05,0.03,0.01
binary-trees-7.js,qjs,6,2589043,0.13,0.12,0.01
binary-trees-7.js,quickjs-0.7.0,6,2693780,0.14,0.11,0.02
binary-trees-7.js,quickjs-0.1.0,6,2771660,0.14,0.12,0.02
binary-trees-7.js,xs,6,4749866,0.26,0.13,0.13
binary-trees-7.js,xs-5.3.0,6,4927356,0.27,0.15,0.11
binary-trees-7.js,xs-4.3.4,6,4930042,0.27,0.13,0.13
fannkuch-redux.js,v8,6,853148,0.04,0.03,0.01
fannkuch-redux.js,v8-13.3.404,6,847715,0.04,0.02,0.01
fannkuch-redux.js,v8-12.2.149,6,902891,0.04,0.03,0.01
fannkuch-redux.js,sm-146.0,6,1082334,0.05,0.05,0.00
fannkuch-redux.js,sm-127.0,6,1229306,0.06,0.05,0.00
fannkuch-redux.js,sm-114.0.1,6,1228146,0.06,0.06,0.00
fannkuch-redux.js,jsc,6,1152463,0.05,0.05,0.00
fannkuch-redux.js,graaljs,6,26101374,1.39,1.35,0.04
fannkuch-redux.js,graaljs-24.1.1,6,22040471,1.17,1.12,0.04
fannkuch-redux.js,graaljs-23.0.2,6,16081563,0.86,0.80,0.05
fannkuch-redux.js,hermes,6,6988385,0.37,0.36,0.00
fannkuch-redux.js,hermes-0.12.0,6,6822980,0.36,0.35,0.01
fannkuch-redux.js,qjs,6,20117319,1.07,1.06,0.00
fannkuch-redux.js,quickjs-0.7.0,6,16101094,0.85,0.84,0.01
fannkuch-redux.js,quickjs-0.1.0,6,9368201,0.49,0.48,0.01
fannkuch-redux.js,xs,6,22826480,1.22,1.09,0.13
fannkuch-redux.js,xs-5.3.0,6,25284421,1.36,1.22,0.13
fannkuch-redux.js,xs-4.3.4,6,25267757,1.36,1.23,0.13
fasta-8.js,v8,6,1796260,0.09,0.08,0.01
fasta-8.js,v8-13.3.404,6,1701533,0.09,0.07,0.01
fasta-8.js,v8-12.2.149,6,1769709,0.09,0.08,0.01
fasta-8.js,sm-146.0,6,1855159,0.10,0.09,0.00
fasta-8.js,sm-127.0,6,1850887,0.10,0.09,0.00
fasta-8.js,sm-114.0.1,6,1903865,0.10,0.09,0.00
fasta-8.js,jsc,6,2022089,0.11,0.08,0.02
fasta-8.js,graaljs,6,17246538,0.92,0.85,0.06
fasta-8.js,graaljs-24.1.1,6,16517108,0.88,0.81,0.05
fasta-8.js,graaljs-23.0.2,6,16464679,0.87,0.80,0.06
fasta-8.js,hermes,6,7509014,0.40,0.37,0.02
fasta-8.js,hermes-0.12.0,6,7089154,0.38,0.36,0.02
fasta-8.js,qjs,6,20656930,1.10,1.09,0.00
fasta-8.js,quickjs-0.7.0,6,17691422,0.94,0.93,0.01
fasta-8.js,quickjs-0.1.0,6,15765645,0.84,0.82,0.01
fasta-8.js,xs,6,20391367,1.09,0.97,0.12
fasta-8.js,xs-5.3.0,6,24174194,1.29,1.16,0.13
fasta-8.js,xs-4.3.4,6,23748596,1.27,1.13,0.13
fasta.js,v8,6,1744625,0.09,0.07,0.01
fasta.js,v8-13.3.404,6,1686702,0.08,0.07,0.01
fasta.js,v8-12.2.149,6,1761104,0.09,0.07,0.01
fasta.js,sm-146.0,6,1764827,0.09,0.08,0.00
fasta.js,sm-127.0,6,1736141,0.09,0.08,0.00
fasta.js,sm-114.0.1,6,1745418,0.09,0.08,0.00
fasta.js,jsc,6,2141352,0.11,0.10,0.00
fasta.js,graaljs,6,35788238,1.90,1.83,0.06
fasta.js,graaljs-24.1.1,6,39071860,2.07,1.99,0.07
fasta.js,graaljs-23.0.2,6,39871725,2.11,2.01,0.09
fasta.js,hermes,6,9204688,0.48,0.47,0.01
fasta.js,hermes-0.12.0,6,9298866,0.49,0.48,0.00
fasta.js,qjs,6,50307183,2.68,2.68,0.00
fasta.js,quickjs-0.7.0,6,46196110,2.47,2.46,0.00
fasta.js,quickjs-0.1.0,6,52659351,2.83,2.81,0.01
fasta.js,xs,6,30823895,1.65,1.43,0.22
fasta.js,xs-5.3.0,6,34346653,1.81,1.60,0.21
fasta.js,xs-4.3.4,6,32381692,1.70,1.56,0.13
mandelbrot-2.js,v8,6,916318,0.04,0.03,0.01
mandelbrot-2.js,v8-13.3.404,6,971189,0.05,0.03,0.01
mandelbrot-2.js,v8-12.2.149,6,945066,0.04,0.03,0.01
mandelbrot-2.js,sm-146.0,6,847227,0.04,0.03,0.00
mandelbrot-2.js,sm-127.0,6,840330,0.04,0.03,0.00
mandelbrot-2.js,sm-114.0.1,6,806395,0.04,0.03,0.00
mandelbrot-2.js,jsc,6,1178830,0.06,0.05,0.00
mandelbrot-2.js,graaljs,6,5821702,0.31,0.26,0.04
mandelbrot-2.js,graaljs-24.1.1,6,6063217,0.32,0.27,0.04
mandelbrot-2.js,graaljs-23.0.2,6,5871628,0.31,0.25,0.06
mandelbrot-2.js,hermes,6,2807305,0.15,0.14,0.01
mandelbrot-2.js,hermes-0.12.0,6,2657708,0.14,0.12,0.01
mandelbrot-2.js,qjs,6,16455098,0.87,0.87,0.00
mandelbrot-2.js,quickjs-0.7.0,6,14977318,0.79,0.78,0.01
mandelbrot-2.js,quickjs-0.1.0,6,12486113,0.66,0.64,0.01
mandelbrot-2.js,xs,6,21976506,1.17,1.04,0.12
mandelbrot-2.js,xs-5.3.0,6,25116818,1.30,1.17,0.12
mandelbrot-2.js,xs-4.3.4,6,24663267,1.32,1.19,0.13
mandelbrot-8.js,v8,6,976560,0.05,0.03,0.01
mandelbrot-8.js,v8-13.3.404,6,1015073,0.05,0.04,0.01
mandelbrot-8.js,v8-12.2.149,6,952695,0.05,0.03,0.01
mandelbrot-8.js,sm-146.0,6,832029,0.04,0.03,0.00
mandelbrot-8.js,sm-127.0,6,821043,0.04,0.03,0.00
mandelbrot-8.js,sm-114.0.1,6,844663,0.04,0.03,0.00
mandelbrot-8.js,jsc,6,1262936,0.06,0.06,0.00
mandelbrot-8.js,graaljs,6,5472703,0.29,0.24,0.04
mandelbrot-8.js,graaljs-24.1.1,6,5818283,0.31,0.27,0.03
mandelbrot-8.js,graaljs-23.0.2,6,5687181,0.30,0.24,0.06
mandelbrot-8.js,hermes,6,2974541,0.16,0.15,0.00
mandelbrot-8.js,hermes-0.12.0,6,2781671,0.14,0.13,0.01
mandelbrot-8.js,qjs,6,15281577,0.81,0.80,0.00
mandelbrot-8.js,quickjs-0.7.0,6,12930448,0.68,0.67,0.01
mandelbrot-8.js,quickjs-0.1.0,6,11419954,0.60,0.59,0.01
mandelbrot-8.js,xs,6,24996274,1.34,1.21,0.12
mandelbrot-8.js,xs-5.3.0,6,28082936,1.50,1.36,0.13
mandelbrot-8.js,xs-4.3.4,6,27577811,1.48,1.34,0.13
mandelbrot.js,v8,6,941099,0.05,0.03,0.01
mandelbrot.js,v8-13.3.404,6,1004880,0.05,0.03,0.01
mandelbrot.js,v8-12.2.149,6,918149,0.04,0.03,0.01
mandelbrot.js,sm-146.0,6,838316,0.04,0.03,0.00
mandelbrot.js,sm-127.0,6,812437,0.04,0.03,0.01
mandelbrot.js,sm-114.0.1,6,814939,0.04,0.03,0.00
mandelbrot.js,jsc,6,1037046,0.05,0.04,0.00
mandelbrot.js,graaljs,6,5591966,0.30,0.25,0.04
mandelbrot.js,graaljs-24.1.1,6,5853073,0.31,0.25,0.05
mandelbrot.js,graaljs-23.0.2,6,5659348,0.30,0.23,0.06
mandelbrot.js,hermes,6,2925163,0.15,0.15,0.00
mandelbrot.js,hermes-0.12.0,6,2799126,0.14,0.13,0.01
mandelbrot.js,qjs,6,16648517,0.88,0.88,0.00
mandelbrot.js,quickjs-0.7.0,6,15108054,0.80,0.78,0.01
mandelbrot.js,quickjs-0.1.0,6,12470976,0.66,0.64,0.01
mandelbrot.js,xs,6,22411015,1.20,1.07,0.13
mandelbrot.js,xs-5.3.0,6,25563106,1.32,1.19,0.13
mandelbrot.js,xs-4.3.4,6,25246457,1.35,1.21,0.13
spectral-norm-8.js,v8,6,1571407,0.08,0.06,0.01
spectral-norm-8.js,v8-13.3.404,6,1519223,0.08,0.06,0.01
spectral-norm-8.js,v8-12.2.149,6,1422055,0.07,0.05,0.01
spectral-norm-8.js,sm-146.0,6,3130729,0.16,0.15,0.00
spectral-norm-8.js,sm-127.0,6,4057363,0.22,0.21,0.01
spectral-norm-8.js,sm-114.0.1,6,4017934,0.22,0.21,0.00
spectral-norm-8.js,jsc,6,1918391,0.10,0.09,0.00
spectral-norm-8.js,graaljs,6,15452536,0.82,0.75,0.06
spectral-norm-8.js,graaljs-24.1.1,6,25089902,1.33,1.26,0.06
spectral-norm-8.js,graaljs-23.0.2,6,26696648,1.41,1.32,0.08
spectral-norm-8.js,hermes,6,15934530,0.84,0.82,0.02
spectral-norm-8.js,hermes-0.12.0,6,16367329,0.87,0.84,0.02
spectral-norm-8.js,qjs,6,42333144,2.37,2.36,0.00
spectral-norm-8.js,quickjs-0.7.0,6,27835683,1.47,1.45,0.02
spectral-norm-8.js,quickjs-0.1.0,6,23738220,1.26,1.24,0.01
spectral-norm-8.js,xs,6,43696239,2.28,2.14,0.14
spectral-norm-8.js,xs-5.3.0,6,49714777,2.57,2.42,0.14
spectral-norm-8.js,xs-4.3.4,6,51898488,2.72,2.60,0.12
spectral-norm.js,v8,6,1275082,0.06,0.05,0.01
spectral-norm.js,v8-13.3.404,6,1280453,0.06,0.05,0.01
spectral-norm.js,v8-12.2.149,6,1397458,0.07,0.05,0.01
spectral-norm.js,sm-146.0,6,2591363,0.13,0.12,0.01
spectral-norm.js,sm-127.0,6,3594962,0.20,0.19,0.00
spectral-norm.js,sm-114.0.1,6,3558585,0.20,0.20,0.00
spectral-norm.js,jsc,6,1684017,0.09,0.07,0.01
spectral-norm.js,graaljs,6,12954984,0.69,0.63,0.06
spectral-norm.js,graaljs-24.1.1,6,11998199,0.64,0.58,0.05
spectral-norm.js,graaljs-23.0.2,6,19386181,1.03,0.94,0.08
spectral-norm.js,hermes,6,11758820,0.62,0.61,0.00
spectral-norm.js,hermes-0.12.0,6,12132232,0.64,0.63,0.01
spectral-norm.js,qjs,6,35335176,1.98,1.97,0.00
spectral-norm.js,quickjs-0.7.0,6,19589733,1.04,1.03,0.01
spectral-norm.js,quickjs-0.1.0,6,17010271,0.90,0.89,0.01
spectral-norm.js,xs,6,42595411,2.25,2.11,0.14
spectral-norm.js,xs-5.3.0,6,49245357,2.54,2.41,0.13
spectral-norm.js,xs-4.3.4,6,50706169,2.61,2.48,0.12
binary-trees-7.js,v8,6,627318,0.03,0.01,0.01
binary-trees-7.js,v8-13.3.404,6,602659,0.02,0.01,0.01
binary-trees-7.js,v8-12.2.149,6,568297,0.02,0.01,0.01
binary-trees-7.js,sm-146.0,6,586485,0.02,0.02,0.00
binary-trees-7.js,sm-127.0,6,584288,0.02,0.01,0.01
binary-trees-7.js,sm-114.0.1,6,585691,0.02,0.02,0.00
binary-trees-7.js,jsc,6,859067,0.04,0.02,0.01
binary-trees-7.js,graaljs,6,3670157,0.19,0.15,0.03
binary-trees-7.js,graaljs-24.1.1,6,4387989,0.23,0.18,0.04
binary-trees-7.js,graaljs-23.0.2,6,5182604,0.27,0.20,0.06
binary-trees-7.js,hermes,6,1119931,0.05,0.04,0.01
binary-trees-7.js,hermes-0.12.0,6,1066282,0.05,0.04,0.00
binary-trees-7.js,qjs,6,2582330,0.13,0.12,0.01
binary-trees-7.js,quickjs-0.7.0,6,2660028,0.13,0.11,0.02
binary-trees-7.js,quickjs-0.1.0,6,2786736,0.14,0.12,0.02
binary-trees-7.js,xs,6,4760547,0.26,0.12,0.13
binary-trees-7.js,xs-5.3.0,6,5005175,0.27,0.13,0.13
binary-trees-7.js,xs-4.3.4,6,4921252,0.27,0.14,0.12
fannkuch-redux.js,v8,6,907469,0.04,0.03,0.01
fannkuch-redux.js,v8-13.3.404,6,878538,0.04,0.02,0.01
fannkuch-redux.js,v8-12.2.149,6,892881,0.04,0.03,0.01
fannkuch-redux.js,sm-146.0,6,1090390,0.05,0.05,0.00
fannkuch-redux.js,sm-127.0,6,1246701,0.06,0.05,0.00
fannkuch-redux.js,sm-114.0.1,6,1244077,0.06,0.05,0.00
fannkuch-redux.js,jsc,6,1146848,0.06,0.04,0.01
fannkuch-redux.js,graaljs,6,25893611,1.38,1.34,0.03
fannkuch-redux.js,graaljs-24.1.1,6,21913701,1.16,1.12,0.04
fannkuch-redux.js,graaljs-23.0.2,6,18882765,1.01,0.94,0.06
fannkuch-redux.js,hermes,6,6977826,0.37,0.35,0.01
fannkuch-redux.js,hermes-0.12.0,6,6782575,0.36,0.34,0.01
fannkuch-redux.js,qjs,6,20136362,1.07,1.06,0.00
fannkuch-redux.js,quickjs-0.7.0,6,16160725,0.86,0.85,0.00
fannkuch-redux.js,quickjs-0.1.0,6,9358740,0.49,0.48,0.01
fannkuch-redux.js,xs,6,22781070,1.22,1.10,0.12
fannkuch-redux.js,xs-5.3.0,6,25380794,1.36,1.23,0.12
fannkuch-redux.js,xs-4.3.4,6,25464046,1.36,1.23,0.13
fasta-8.js,v8,6,1796322,0.09,0.08,0.01
fasta-8.js,v8-13.3.404,6,1678218,0.09,0.07,0.01
fasta-8.js,v8-12.2.149,6,1776057,0.09,0.08,0.01
fasta-8.js,sm-146.0,6,1876765,0.10,0.09,0.00
fasta-8.js,sm-127.0,6,1879634,0.10,0.09,0.01
fasta-8.js,sm-114.0.1,6,1931697,0.10,0.09,0.00
fasta-8.js,jsc,6,2102289,0.11,0.09,0.02
fasta-8.js,graaljs,6,18224258,0.97,0.90,0.06
fasta-8.js,graaljs-24.1.1,6,16543842,0.88,0.82,0.05
fasta-8.js,graaljs-23.0.2,6,15549459,0.82,0.73,0.08
fasta-8.js,hermes,6,7594829,0.40,0.38,0.02
fasta-8.js,hermes-0.12.0,6,7105329,0.38,0.36,0.02
fasta-8.js,qjs,6,20665780,1.10,1.09,0.00
fasta-8.js,quickjs-0.7.0,6,17708085,0.94,0.93,0.01
fasta-8.js,quickjs-0.1.0,6,15767721,0.84,0.83,0.01
fasta-8.js,xs,6,20092172,1.08,0.94,0.13
fasta-8.js,xs-5.3.0,6,24113891,1.29,1.15,0.13
fasta-8.js,xs-4.3.4,6,23842224,1.28,1.14,0.13
fasta.js,v8,6,1713069,0.09,0.07,0.01
fasta.js,v8-13.3.404,6,1598384,0.08,0.06,0.01
fasta.js,v8-12.2.149,6,1739924,0.09,0.07,0.01
fasta.js,sm-146.0,6,1752559,0.09,0.08,0.00
fasta.js,sm-127.0,6,1712520,0.09,0.08,0.00
fasta.js,sm-114.0.1,6,1780330,0.09,0.08,0.00
fasta.js,jsc,6,2066828,0.11,0.09,0.01
fasta.js,graaljs,6,36979275,1.97,1.89,0.07
fasta.js,graaljs-24.1.1,6,37005764,1.97,1.89,0.07
fasta.js,graaljs-23.0.2,6,39331015,2.08,1.99,0.09
fasta.js,hermes,6,9171607,0.48,0.47,0.01
fasta.js,hermes-0.12.0,6,9313514,0.49,0.48,0.01
fasta.js,qjs,6,50289910,2.68,2.68,0.00
fasta.js,quickjs-0.7.0,6,46031010,2.47,2.45,0.01
fasta.js,quickjs-0.1.0,6,52779894,2.82,2.81,0.01
fasta.js,xs,6,31251079,1.68,1.46,0.21
fasta.js,xs-5.3.0,6,34203221,1.82,1.61,0.20
fasta.js,xs-4.3.4,6,32167947,1.70,1.56,0.13
mandelbrot-2.js,v8,6,1046201,0.05,0.04,0.01
mandelbrot-2.js,v8-13.3.404,6,963560,0.05,0.03,0.01
mandelbrot-2.js,v8-12.2.149,6,995053,0.05,0.03,0.01
mandelbrot-2.js,sm-146.0,6,837278,0.04,0.03,0.00
